Geography_Name,geography_level,geography_level_sort_order,parent_geography_name,geography_name_order,State,Demographic_Level,Demographic_Name,Demographic_Level_Sort_Order,Demographic_Name_Sort_Order,Month_Week_Order,Week_Ending,MMWR_Year,MMWR_Week,MMWR_Day,Month_Week,MMWRWeek_Display_Order,Month_Display_Order,Current_Season_Week_Ending_Label,Influenza_Season,Point_Estimate,CI_HalfWidth,Upper_CI,Lower_CI,n_unweighted,n_weighted,Legend_Label,Current_Through
Massachusetts,State,2,National,25,Massachusetts,Overall,Overall,1,11,2541,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,34.1007,12.7102,46.8108,21.3905,74,991080,"2019-2020, Massachusetts. Overall: Overall",2020-06-27
Michigan,State,2,National,26,Michigan,Overall,Overall,1,11,2641,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,21.7074,7.7716,29.4791,13.9358,153,2553536,"2019-2020, Michigan. Overall: Overall",2020-06-27
Minnesota,State,2,National,27,Minnesota,Overall,Overall,1,11,2741,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,17.0128,1.9564,18.9692,15.0563,102,1776040,"2019-2020, Minnesota. Overall: Overall",2020-06-27
Mississippi,State,2,National,28,Mississippi,Overall,Overall,1,11,2841,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,15.55,4.0277,19.5777,11.5223,190,812288,"2019-2020, Mississippi. Overall: Overall",2020-06-27
Missouri,State,2,National,29,Missouri,Overall,Overall,1,11,2941,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,25.8447,9.3741,35.2188,16.4706,181,1614820,"2019-2020, Missouri. Overall: Overall",2020-06-27
Montana,State,2,National,30,Montana,Overall,Overall,1,11,3041,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,23.7362,15.304,39.0401,8.4322,85,304310,"2019-2020, Montana. Overall: Overall",2020-06-27
Nebraska,State,2,National,31,Nebraska,Overall,Overall,1,11,3141,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,33.9554,16.1373,50.0928,17.8181,93,558639,"2019-2020, Nebraska. Overall: Overall",2020-06-27
Nevada,State,2,National,32,Nevada,Overall,Overall,1,11,3241,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,16.6484,3.9395,20.5879,12.7088,73,641375,"2019-2020, Nevada. Overall: Overall",2020-06-27
New Hampshire,State,2,National,33,New Hampshire,Overall,Overall,1,11,3341,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,26.9618,8.1377,35.0995,18.8241,105,283729,"2019-2020, New Hampshire. Overall: Overall",2020-06-27
New Jersey,State,2,National,34,New Jersey,Overall,Overall,1,11,3441,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,29.4755,8.1996,37.6751,21.2759,141,2588300,"2019-2020, New Jersey. Overall: Overall",2020-06-27
New Mexico,State,2,National,35,New Mexico,Overall,Overall,1,11,3541,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,15.2999,1.5695,16.8694,13.7304,60,359002,"2019-2020, New Mexico. Overall: Overall",2020-06-27
New York,State,2,National,36,New York,Overall,Overall,1,11,3641,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,22.2636,5.0485,27.3121,17.2151,135,3269321,"2019-2020, New York. Overall: Overall",2020-06-27
New York City,Local,3,New York,37,New York,Overall,Overall,1,11,3741,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,25.1611,6.2394,31.4005,18.9216,72,1228032,"2019-2020, New York City. Overall: Overall",2020-06-27
North Carolina,State,2,National,39,North Carolina,Overall,Overall,1,11,3941,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,26.3912,10.712,37.1032,15.6792,112,2688249,"2019-2020, North Carolina. Overall: Overall",2020-06-27
North Dakota,State,2,National,40,North Dakota,Overall,Overall,1,11,4041,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,25.3462,13.3137,38.6599,12.0326,99,334415,"2019-2020, North Dakota. Overall: Overall",2020-06-27
Ohio,State,2,National,41,Ohio,Overall,Overall,1,11,4141,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,19.6433,7.271,26.9143,12.3722,87,1696167,"2019-2020, Ohio. Overall: Overall",2020-06-27
Oklahoma,State,2,National,42,Oklahoma,Overall,Overall,1,11,4241,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,22.1164,7.8941,30.0105,14.2222,150,1940786,"2019-2020, Oklahoma. Overall: Overall",2020-06-27
Oregon,State,2,National,43,Oregon,Overall,Overall,1,11,4341,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,14.1988,1.8576,16.0565,12.3412,47,912764,"2019-2020, Oregon. Overall: Overall",2020-06-27
Pennsylvania,State,2,National,44,Pennsylvania,Overall,Overall,1,11,4441,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,22.9812,5.1078,28.089,17.8734,154,2205670,"2019-2020, Pennsylvania. Overall: Overall",2020-06-27
Philadelphia County,Local,3,Pennsylvania,45,Pennsylvania,Overall,Overall,1,11,4541,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,25.2309,6.728,31.9589,18.5028,71,767849,"2019-2020, Philadelphia County. Overall: Overall",2020-06-27
Rhode Island,State,2,National,47,Rhode Island,Overall,Overall,1,11,4741,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,25.4051,8.4597,33.8648,16.9453,91,201851,"2019-2020, Rhode Island. Overall: Overall",2020-06-27
South Carolina,State,2,National,48,South Carolina,Overall,Overall,1,11,4841,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,16.5948,2.7947,19.3895,13.8001,100,1163847,"2019-2020, South Carolina. Overall: Overall",2020-06-27
South Dakota,State,2,National,49,South Dakota,Overall,Overall,1,11,4941,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,20.0437,6.4387,26.4825,13.605,110,439350,"2019-2020, South Dakota. Overall: Overall",2020-06-27
Tennessee,State,2,National,50,Tennessee,Overall,Overall,1,11,5041,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,30.4068,12.1973,42.6042,18.2095,105,2117334,"2019-2020, Tennessee. Overall: Overall",2020-06-27
Texas,State,2,National,51,Texas,Overall,Overall,1,11,5141,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,21.6624,2.2228,23.8852,19.4397,550,6664487,"2019-2020, Texas. Overall: Overall",2020-06-27
Bexar County,Local,3,Texas,52,Texas,Overall,Overall,1,11,5241,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,24.0478,6.0998,30.1476,17.948,116,1101793,"2019-2020, Bexar County. Overall: Overall",2020-06-27
City of Houston,Local,3,Texas,53,Texas,Overall,Overall,1,11,5341,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,21.8179,2.3615,24.1794,19.4563,90,1687414,"2019-2020, City of Houston. Overall: Overall",2020-06-27
Utah,State,2,National,55,Utah,Overall,Overall,1,11,5541,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,11.8922,1.9801,13.8723,9.9121,45,493356,"2019-2020, Utah. Overall: Overall",2020-06-27
Vermont,State,2,National,56,Vermont,Overall,Overall,1,11,5641,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,18.576,9.6577,28.2336,8.9183,66,165649,"2019-2020, Vermont. Overall: Overall",2020-06-27
Virginia,State,2,National,57,Virginia,Overall,Overall,1,11,5741,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,29.9043,10.6588,40.5631,19.2454,131,1096925,"2019-2020, Virginia. Overall: Overall",2020-06-27
Washington,State,2,National,58,Washington,Overall,Overall,1,11,5841,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,23.6159,7.506,31.1219,16.11,73,1321587,"2019-2020, Washington. Overall: Overall",2020-06-27
West Virginia,State,2,National,59,West Virginia,Overall,Overall,1,11,5941,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,19.9955,7.6437,27.6392,12.3518,121,1015255,"2019-2020, West Virginia. Overall: Overall",2020-06-27
Wisconsin,State,2,National,60,Wisconsin,Overall,Overall,1,11,6041,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,15.4815,3.9666,19.4481,11.5149,115,1025146,"2019-2020, Wisconsin. Overall: Overall",2020-06-27
Wyoming,State,2,National,61,Wyoming,Overall,Overall,1,11,6141,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,12.1557,3.8267,15.9824,8.329,56,127577,"2019-2020, Wyoming. Overall: Overall",2020-06-27
Puerto Rico,State,2,National,62,Puerto Rico,Overall,Overall,1,11,6241,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,14.3507,2.0335,16.3841,12.3172,377,582693,"2019-2020, Puerto Rico. Overall: Overall",2020-06-27
Guam,State,2,National,63,Guam,Overall,Overall,1,11,6341,2019-10-12,2019,41,7,October Week 2,2,1,2023-10-14,2019-2020,,,,,,,"2019-2020, Guam. Overall: Overall",2020-06-27
National,National,1,National,1,National,Race/Ethnicity,"Other, Non-Hispanic",3,35,142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,30.0539,4.6412,34.6952,25.4127,1074,7561529,"2019-2020, National. Race/Ethnicity: Other, Non-Hispanic",2020-06-27
National,National,1,National,1,National,Race/Ethnicity,All Races/Ethnicities,3,31,142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,29.4209,2.0293,31.4502,27.3915,8483,71475238,"2019-2020, National. Race/Ethnicity: Overall",2020-06-27
National,National,1,National,1,National,Race/Ethnicity,"Black, Non-Hispanic",3,32,142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,26.3159,4.4497,30.7655,21.8662,891,9805458,"2019-2020, National. Race/Ethnicity: Black, Non-Hispanic",2020-06-27
National,National,1,National,1,National,Urbanicity,Suburban (MSA Non-Principal City),4,42,142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,30.9234,2.8963,33.8197,28.0271,4842,41268885,"2019-2020, National. Urbanicity: Suburban (MSA Non-Principal City)",2020-06-27
National,National,1,National,1,National,Age,6 months-4 years,2,21,142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,34.0304,3.7645,37.7949,30.2659,3031,18222864,"2019-2020, National. Age: 6 months-4 years",2020-06-27
National,National,1,National,1,National,Age,13-17 years,2,23,142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,23.0628,2.9518,26.0147,20.111,2149,20501163,"2019-2020, National. Age: 13-17 years",2020-06-27
National,National,1,National,1,National,Urbanicity,Urban MSA Principal City,4,43,142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,26.8502,2.8401,29.6903,24.01,2219,20046213,"2019-2020, National. Urbanicity: Urban MSA Principal City",2020-06-27
National,National,1,National,1,National,Urbanicity,Rural (Non-MSA),4,41,142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,28.0021,5.4048,33.4069,22.5974,1422,10160140,"2019-2020, National. Urbanicity: Rural (Non-MSA)",2020-06-27
National,National,1,National,1,National,Age,5-12 years,2,22,142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,31.0294,3.3766,34.406,27.6528,3303,32751211,"2019-2020, National. Age: 5-12 years",2020-06-27
National,National,1,National,1,National,Overall,Overall,1,11,142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,29.4209,2.0293,31.4502,27.3915,8483,71475238,"2019-2020, National. Overall: Overall",2020-06-27
National,National,1,National,1,National,Race/Ethnicity,"White, Non-Hispanic",3,34,142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,29.7662,2.7306,32.4968,27.0356,5041,35966852,"2019-2020, National. Race/Ethnicity: White, Non-Hispanic",2020-06-27
National,National,1,National,1,National,Race/Ethnicity,Hispanic,3,33,142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,28.823,4.1082,32.9312,24.7148,1477,18141399,"2019-2020, National. Race/Ethnicity: Hispanic",2020-06-27
Alabama,State,2,National,2,Alabama,Overall,Overall,1,11,242,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,28.05,10.5628,38.6127,17.4872,217,1352188,"2019-2020, Alabama. Overall: Overall",2020-06-27
Alaska,State,2,National,3,Alaska,Overall,Overall,1,11,342,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,17.6153,2.9968,20.6121,14.6185,167,276782,"2019-2020, Alaska. Overall: Overall",2020-06-27
Arizona,State,2,National,4,Arizona,Overall,Overall,1,11,442,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,18.6987,7.7333,26.432,10.9654,152,4420310,"2019-2020, Arizona. Overall: Overall",2020-06-27
Arkansas,State,2,National,5,Arkansas,Overall,Overall,1,11,542,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,30.3952,13.8114,44.2066,16.5837,137,562111,"2019-2020, Arkansas. Overall: Overall",2020-06-27
California,State,2,National,6,California,Overall,Overall,1,11,642,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,28.7003,11.8097,40.51,16.8906,126,4324495,"2019-2020, California. Overall: Overall",2020-06-27
Colorado,State,2,National,7,Colorado,Overall,Overall,1,11,742,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,25.2049,8.3974,33.6022,16.8075,129,1042102,"2019-2020, Colorado. Overall: Overall",2020-06-27
Connecticut,State,2,National,8,Connecticut,Overall,Overall,1,11,842,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,37.1552,20.9664,58.1216,16.1888,114,670612,"2019-2020, Connecticut. Overall: Overall",2020-06-27
Delaware,State,2,National,9,Delaware,Overall,Overall,1,11,942,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,22.2943,6.9622,29.2565,15.3321,156,679489,"2019-2020, Delaware. Overall: Overall",2020-06-27
District of Columbia,State,2,National,10,District of Columbia,Overall,Overall,1,11,1042,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,23.8407,4.4562,28.2969,19.3846,228,651894,"2019-2020, District of Columbia. Overall: Overall",2020-06-27
Florida,State,2,National,11,Florida,Overall,Overall,1,11,1142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,25.124,10.5227,35.6466,14.6013,167,2072124,"2019-2020, Florida. Overall: Overall",2020-06-27
Georgia,State,2,National,12,Georgia,Overall,Overall,1,11,1242,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,17.4681,2.7079,20.176,14.7602,142,1677163,"2019-2020, Georgia. Overall: Overall",2020-06-27
Hawaii,State,2,National,13,Hawaii,Overall,Overall,1,11,1342,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,37.2726,2.782,40.0547,34.4906,119,961845,"2019-2020, Hawaii. Overall: Overall",2020-06-27
Idaho,State,2,National,14,Idaho,Overall,Overall,1,11,1442,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,20.2988,7.3091,27.6079,12.9897,93,617952,"2019-2020, Idaho. Overall: Overall",2020-06-27
Illinois,State,2,National,15,Illinois,Overall,Overall,1,11,1542,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,27.5604,7.1089,34.6693,20.4515,301,3120867,"2019-2020, Illinois. Overall: Overall",2020-06-27
City of Chicago,Local,3,Illinois,16,Illinois,Overall,Overall,1,11,1642,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,39.5243,16.2206,55.7449,23.3038,95,1200792,"2019-2020, City of Chicago. Overall: Overall",2020-06-27
Indiana,State,2,National,18,Indiana,Overall,Overall,1,11,1842,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,19.0135,5.7701,24.7837,13.2434,154,1711861,"2019-2020, Indiana. Overall: Overall",2020-06-27
Iowa,State,2,National,19,Iowa,Overall,Overall,1,11,1942,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,40.2148,17.2956,57.5104,22.9193,109,840455,"2019-2020, Iowa. Overall: Overall",2020-06-27
Kansas,State,2,National,20,Kansas,Overall,Overall,1,11,2042,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,21.951,13.6707,35.6217,8.2803,40,111265,"2019-2020, Kansas. Overall: Overall",2020-06-27
Kentucky,State,2,National,21,Kentucky,Overall,Overall,1,11,2142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,36.649,3.103,39.752,33.5459,90,591901,"2019-2020, Kentucky. Overall: Overall",2020-06-27
Louisiana,State,2,National,22,Louisiana,Overall,Overall,1,11,2242,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,31.7223,9.4522,41.1745,22.2701,181,797869,"2019-2020, Louisiana. Overall: Overall",2020-06-27
Maine,State,2,National,23,Maine,Overall,Overall,1,11,2342,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,32.832,10.3083,43.1403,22.5236,129,368477,"2019-2020, Maine. Overall: Overall",2020-06-27
Maryland,State,2,National,24,Maryland,Overall,Overall,1,11,2442,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,29.7142,7.9614,37.6756,21.7528,216,879704,"2019-2020, Maryland. Overall: Overall",2020-06-27
Massachusetts,State,2,National,25,Massachusetts,Overall,Overall,1,11,2542,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,42.081,16.1929,58.2739,25.888,105,1095372,"2019-2020, Massachusetts. Overall: Overall",2020-06-27
Michigan,State,2,National,26,Michigan,Overall,Overall,1,11,2642,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,21.7074,7.7716,29.4791,13.9358,225,2202685,"2019-2020, Michigan. Overall: Overall",2020-06-27
Minnesota,State,2,National,27,Minnesota,Overall,Overall,1,11,2742,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,27.0445,11.5585,38.603,15.4861,139,1417287,"2019-2020, Minnesota. Overall: Overall",2020-06-27
Mississippi,State,2,National,28,Mississippi,Overall,Overall,1,11,2842,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,16.5766,6.3131,22.8897,10.2635,259,702368,"2019-2020, Mississippi. Overall: Overall",2020-06-27
Missouri,State,2,National,29,Missouri,Overall,Overall,1,11,2942,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,29.5684,14.8856,44.454,14.6828,231,1514875,"2019-2020, Missouri. Overall: Overall",2020-06-27
Montana,State,2,National,30,Montana,Overall,Overall,1,11,3042,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,23.7362,15.304,39.0401,8.4322,134,386219,"2019-2020, Montana. Overall: Overall",2020-06-27
Nebraska,State,2,National,31,Nebraska,Overall,Overall,1,11,3142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,34.1739,14.8318,49.0057,19.3422,131,737406,"2019-2020, Nebraska. Overall: Overall",2020-06-27
Nevada,State,2,National,32,Nevada,Overall,Overall,1,11,3242,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,20.5075,8.1025,28.61,12.405,133,1611434,"2019-2020, Nevada. Overall: Overall",2020-06-27
New Hampshire,State,2,National,33,New Hampshire,Overall,Overall,1,11,3342,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,26.9618,8.1377,35.0995,18.8241,149,311258,"2019-2020, New Hampshire. Overall: Overall",2020-06-27
New Jersey,State,2,National,34,New Jersey,Overall,Overall,1,11,3442,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,35.9716,11.2113,47.1829,24.7603,194,1962210,"2019-2020, New Jersey. Overall: Overall",2020-06-27
New Mexico,State,2,National,35,New Mexico,Overall,Overall,1,11,3542,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,26.2646,11.3104,37.575,14.9543,131,744583,"2019-2020, New Mexico. Overall: Overall",2020-06-27
New York,State,2,National,36,New York,Overall,Overall,1,11,3642,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,22.2636,5.0485,27.3121,17.2151,230,3895412,"2019-2020, New York. Overall: Overall",2020-06-27
New York City,Local,3,New York,37,New York,Overall,Overall,1,11,3742,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,27.1786,9.6165,36.7951,17.5621,124,915697,"2019-2020, New York City. Overall: Overall",2020-06-27
North Carolina,State,2,National,39,North Carolina,Overall,Overall,1,11,3942,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,33.0821,11.438,44.5201,21.644,187,3734833,"2019-2020, North Carolina. Overall: Overall",2020-06-27
North Dakota,State,2,National,40,North Dakota,Overall,Overall,1,11,4042,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,35.0654,17.1379,52.2034,17.9275,147,233813,"2019-2020, North Dakota. Overall: Overall",2020-06-27
Ohio,State,2,National,41,Ohio,Overall,Overall,1,11,4142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,27.7556,9.9897,37.7453,17.7658,124,1838589,"2019-2020, Ohio. Overall: Overall",2020-06-27
Oklahoma,State,2,National,42,Oklahoma,Overall,Overall,1,11,4242,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,23.7009,9.0381,32.739,14.6628,223,1586874,"2019-2020, Oklahoma. Overall: Overall",2020-06-27
Oregon,State,2,National,43,Oregon,Overall,Overall,1,11,4342,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,30.9547,22.3116,53.2663,8.6432,71,711762,"2019-2020, Oregon. Overall: Overall",2020-06-27
Pennsylvania,State,2,National,44,Pennsylvania,Overall,Overall,1,11,4442,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,33.5031,9.6725,43.1756,23.8305,233,2440962,"2019-2020, Pennsylvania. Overall: Overall",2020-06-27
Philadelphia County,Local,3,Pennsylvania,45,Pennsylvania,Overall,Overall,1,11,4542,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,31.0658,12.0409,43.1067,19.0249,106,1399347,"2019-2020, Philadelphia County. Overall: Overall",2020-06-27
Rhode Island,State,2,National,47,Rhode Island,Overall,Overall,1,11,4742,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,30.9526,10.5888,41.5413,20.3638,127,225626,"2019-2020, Rhode Island. Overall: Overall",2020-06-27
South Carolina,State,2,National,48,South Carolina,Overall,Overall,1,11,4842,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,16.5948,2.7947,19.3895,13.8001,152,1191234,"2019-2020, South Carolina. Overall: Overall",2020-06-27
South Dakota,State,2,National,49,South Dakota,Overall,Overall,1,11,4942,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,20.0437,6.4387,26.4825,13.605,156,276056,"2019-2020, South Dakota. Overall: Overall",2020-06-27
Tennessee,State,2,National,50,Tennessee,Overall,Overall,1,11,5042,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,30.4068,12.1973,42.6042,18.2095,158,2756328,"2019-2020, Tennessee. Overall: Overall",2020-06-27
Texas,State,2,National,51,Texas,Overall,Overall,1,11,5142,2019-10-19,2019,42,7,October Week 3,3,1,2023-10-21,2019-2020,26.0203,3.923,29.9434,22.0973,772,6663727,"2019-2020, Texas. Overall: Overall",2020-06-27
